r	P
2.9831873063362484	-1.2197800331064518e-08
3.175586357509031	-8.548296300411031e-09
3.3803940813835123	-5.873537142970768e-09
3.598410768591476	-3.95546799588e-09
3.8304883240759824	-2.6101572015662234e-09
4.077533595928441	-1.687588171213975e-09
4.34051191891724	-1.0692089285527638e-09
4.620450886554327	-6.64156339424966e-10
4.918444366439192	-4.048638011638508e-10
5.23565677457028	-2.4258303438822056e-10
5.573327625325817	-1.43193482557557e-10
5.932776374893163	-8.352935442545751e-11
6.315407577072556	-4.833472200509912e-11
6.722716371601601	-2.7861824930901388e-11
7.1562943264462815	-1.6063308128911146e-11
7.617835656887382	-9.290725982978525e-12
8.109143845703512	-5.397661519373323e-12
8.632138690319248	-3.146637419645137e-12
9.188863804455309	-1.8370846806356025e-12
9.781494603593556	-1.0578018460334877e-12
